dossier,fichier,age,sexe,niveau_etude,categorie_professionnelle,phoneme,duree,cog,skew
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_93.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,61,3254.759606738156,0.4072254798967416
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_94.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,120,5576.057945160477,-0.3695906883465378
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_94.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,120,5157.4195033606165,-0.4177099484817435
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_97.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,90,4550.189495137879,-0.6617286071574132
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_97.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,100,3647.763603447658,0.12186437706114807
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_98.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,90,4413.172601036917,-0.34589888153105625
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_99.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,70,5046.8895663649955,-0.21232398727629334
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_100.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,190,6212.0098706135295,0.02251659878675375
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_101.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,100,5362.027454653033,-0.7200023924362117
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_101.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,90,1671.7668048633257,1.535800740023477
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_101.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,90,3319.6079570523366,0.19554072126730443
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_101.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,50,4493.56108641643,0.1258070419500049
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_102.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,80,5724.45358568922,-1.2992968879870377
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_102.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,100,3292.7758003998565,0.751568926343835
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_102.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,30,2766.945019411789,0.8258964694239425
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_104.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,50,1089.026214802054,3.0216134714353133
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_104.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,140,3928.163839068199,0.334281798972502
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_104.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,110,4384.272833154356,-0.1308412956763116
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_104.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,70,5049.513128971666,-0.2609678383101422
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_107.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,110,5286.178817126877,0.04876675355348974
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_107.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,40,2431.9501224219757,1.0687225904800437
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_107.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,100,1617.0770820675866,2.0246719183881714
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_108.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,50,1631.518772290309,1.724185515153243
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_108.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,80,3755.035459766029,0.20316234775464564
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_108.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,140,5263.479957390144,-0.5046915110005515
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_108.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,170,5035.390243246562,-0.4856472812643059
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_109.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,70,5839.610671180578,-0.23724801997496014
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_109.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,100,3484.641489814541,0.4176926154093961
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_110.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,10,6380.51208456898,-0.16335769201253636
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_112.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,110,4386.067419044804,-0.0715646307860024
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_112.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,100,4091.352027848671,1.2218467372707247
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_114.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,90,4688.1997647678,-0.4433340560802596
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_114.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,100,4153.2369264623085,-0.2637474936739584
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_116.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,110,5598.688482671058,-0.9269929151224201
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_116.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,70,1321.4336032842195,2.0977319554792486
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_117.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,30,3822.4238255073274,1.5073829788186792
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_121.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,60,2952.792796246716,0.9184263371216451
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_121.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,110,4468.675284302767,-0.16452912124442948
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_121.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,100,5283.427518772301,-0.38091142222686936
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_121.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,70,3642.0661431179024,0.20456273415095605
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_122.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,90,3943.2698711374915,-0.031843760795651675
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_122.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,100,1401.531961355903,1.9487300718439564
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_123.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,100,4205.233827214955,0.15361958592245586
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_124.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,120,5150.744023040349,-0.473111720959823
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_124.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,90,4406.029250318324,-0.15995535711489117
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_124.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,50,4999.698286373314,-0.5597216671322022
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_125.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,80,4805.0784571754575,-0.0880838848496616
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_125.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,90,2341.2994484374312,1.0398276628869128
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_125.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,70,3397.577065924256,0.26805246342675554
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_125.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,70,2137.2386669780226,1.1914386020960694
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_128.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,160,2606.6282138461984,0.9637299745570032
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_129.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,90,2049.964449129737,1.0288600156550147
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_130.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,120,6033.20165095837,-0.6471138828882086
ESLO2_DIA_1225,ESLO2_DIA_1225_T1_130.wav,vieux,homme,bac+5 et plus,cadres et professions intellectuelles superieures,s,170,6289.170663763162,-1.0174289684420241
